activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL700509,Nc1ccc2c(n1)CCC2,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL292690,>,>,IC50,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,50.0,Nc1ccc2c(n1)CCC2,HNOVETPPRHXNDM-UHFFFAOYSA-N,-0.36930805641329006,HNOVETPPRHXNDM,no_wikidata_match
,CHEMBL5046506,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(Cl)cc1)C(=O)OC,,CHEMBL5046219,J Med Chem,CHEMBL2289689,=,=,IC50,nM,916.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,916.0,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(Cl)cc1)C(=O)OC,HNWWZHYINOTXRH-HSSPRWGWSA-N,-0.2817111899700619,HNWWZHYINOTXRH,no_wikidata_match
,CHEMBL700509,CCc1cc(C)cc(N)n1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL294084,=,=,IC50,nM,330.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.33,CCc1cc(C)cc(N)n1,HOYBUTQLFZKDDU-UHFFFAOYSA-N,-0.84412085326866,HOYBUTQLFZKDDU,no_wikidata_match
,CHEMBL696861,N=C(N)NCC1COC2(CCCCC2)O1,,CHEMBL1133943,Bioorg Med Chem Lett,CHEMBL1037,<,<,Activity,uM,0.1,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,uM,0.1,N=C(N)NCC1COC2(CCCCC2)O1,HPBNRIOWIXYZFK-UHFFFAOYSA-N,0.3858749127504267,HPBNRIOWIXYZFK,http://www.wikidata.org/entity/Q5613557
,CHEMBL3801317,CNC(=S)NCCC(=O)c1cc(OC)ccc1N,,CHEMBL3797128,Medchemcomm,CHEMBL3798462,=,=,Inhibition,%,78.2,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,78.2,CNC(=S)NCCC(=O)c1cc(OC)ccc1N,HSXIJIMUSUMTES-UHFFFAOYSA-N,-0.9985319143135389,HSXIJIMUSUMTES,no_wikidata_match
,CHEMBL701151,NC1=NCCC(C(F)(F)F)C1,,CHEMBL1131208,J Med Chem,CHEMBL268312,=,=,IC50,nM,3200.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,3.2,NC1=NCCC(C(F)(F)F)C1,HTZZMLFQUNRRMS-UHFFFAOYSA-N,-0.34584151525441825,HTZZMLFQUNRRMS,no_wikidata_match
,CHEMBL1056358,CC1=CC2=NCC(C(=O)c3ccc4ccccc4c3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL562261,=,=,Activity,%,47.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,47.0,CC1=CC2=NCC(C(=O)c3ccc4ccccc4c3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,HYGOVAYPRHKOMG-UHFFFAOYSA-N,-0.09279131901062136,HYGOVAYPRHKOMG,no_wikidata_match
,CHEMBL2401460,Nc1cc(Cl)c(Cl)cc1C1=NN(C(=O)C2CC2)CC1,,CHEMBL2396629,Bioorg Med Chem,CHEMBL2397632,=,=,Inhibition,%,15.53,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,15.53,Nc1cc(Cl)c(Cl)cc1C1=NN(C(=O)C2CC2)CC1,HYRBDQKGNSRNJP-UHFFFAOYSA-N,-0.9988155922725052,HYRBDQKGNSRNJP,no_wikidata_match
,CHEMBL701148,Cl.Cl.NC1=Nc2cc(CCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL542132,=,=,IC50,nM,530.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.53,Cl.Cl.NC1=Nc2cc(CCNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,HZANPJRAEGTQHK-WGMYLSDTSA-N,-0.5183336727679964,HZANPJRAEGTQHK,no_wikidata_match
,CHEMBL4809865,CC(=N)NCCC(O)c1cc(Cl)ccc1N,,CHEMBL4808198,Bioorg Med Chem,CHEMBL4863680,=,=,Inhibition,%,49.11,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,49.11,CC(=N)NCCC(O)c1cc(Cl)ccc1N,IAFUJPLCPHMFGX-UHFFFAOYSA-N,0.06683127810188126,IAFUJPLCPHMFGX,no_wikidata_match
,CHEMBL829506,CSC(=N)NCC[C@@H](C)[C@H](N)C(=O)OC(C)(C)C,Outside typical range,CHEMBL1139597,Bioorg Med Chem Lett,CHEMBL196721,=,=,IC50,nM,110000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,110.0,CSC(=N)NCC[C@@H](C)[C@H](N)C(=O)OC(C)(C)C,IAGGWXWPUDULOO-BDAKNGLRSA-N,0.026382791437350082,IAGGWXWPUDULOO,no_wikidata_match
,CHEMBL829506,CSC(=N)NCC[C@H](C)[C@H](N)C(=O)OC(C)(C)C,,CHEMBL1139597,Bioorg Med Chem Lett,CHEMBL193967,=,=,IC50,nM,4500.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,4.5,CSC(=N)NCC[C@H](C)[C@H](N)C(=O)OC(C)(C)C,IAGGWXWPUDULOO-IUCAKERBSA-N,0.026382791437350082,IAGGWXWPUDULOO,no_wikidata_match
,CHEMBL832395,CC1CN=C(N)C1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL183012,=,=,IC50,nM,200.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.2,CC1CN=C(N)C1,IAGJRVCMUDBZSN-UHFFFAOYSA-N,1.155336008744457,IAGJRVCMUDBZSN,no_wikidata_match
,CHEMBL1056358,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL551721,=,=,Activity,%,94.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,94.0,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,IAOXNEIZLXBXIX-UHFFFAOYSA-N,-0.428204711328997,IAOXNEIZLXBXIX,no_wikidata_match
,CHEMBL1020499,C#CCNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1139258,Bioorg Med Chem,CHEMBL197234,=,=,Inhibition,%,100.0,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,100.0,C#CCNC(=N)NCCC[C@H](N)C(=O)O,IAYULXZCALADJD-ZETCQYMHSA-N,0.27587409977457333,IAYULXZCALADJD,no_wikidata_match
,CHEMBL1020502,C#CCNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1139258,Bioorg Med Chem,CHEMBL197234,=,=,Inhibition,%,58.0,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,58.0,C#CCNC(=N)NCCC[C@H](N)C(=O)O,IAYULXZCALADJD-ZETCQYMHSA-N,0.27587409977457333,IAYULXZCALADJD,no_wikidata_match
,CHEMBL702710,C/N=C(/N)Nc1cccc(CC(N)C(=O)O)c1,,CHEMBL1130474,Bioorg Med Chem Lett,CHEMBL48861,=,=,Ki,nM,96000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,96.0,C/N=C(/N)Nc1cccc(CC(N)C(=O)O)c1,IBPVPACEIIEXCK-UHFFFAOYSA-N,0.15540722444325297,IBPVPACEIIEXCK,no_wikidata_match
,CHEMBL827657,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)C5CC[C@]43C)C2C1,,CHEMBL1143551,Bioorg Med Chem Lett,CHEMBL195352,=,=,IC50,nM,600.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.6,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)C5CC[C@]43C)C2C1,ICFOPLOPLNRVLF-BQNPSFKMSA-N,2.6652295840566342,ICFOPLOPLNRVLF,no_wikidata_match
,CHEMBL700509,Nc1ccccn1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL21619,=,=,IC50,nM,1900.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.9,Nc1ccccn1,ICSNLGPSRYBMBD-UHFFFAOYSA-N,-0.18897683581968563,ICSNLGPSRYBMBD,http://www.wikidata.org/entity/Q2393470
,CHEMBL1056358,Nc1ccccn1,,CHEMBL1152488,Eur J Med Chem,CHEMBL21619,=,=,Activity,%,95.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,95.0,Nc1ccccn1,ICSNLGPSRYBMBD-UHFFFAOYSA-N,-0.18897683581968563,ICSNLGPSRYBMBD,http://www.wikidata.org/entity/Q2393470
,CHEMBL1056358,CC1=CC=CC2=NCC(C(=O)c3ccc4cc(C)ccc4c3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL560122,=,=,Activity,%,88.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,88.0,CC1=CC=CC2=NCC(C(=O)c3ccc4cc(C)ccc4c3)CN12.[O-][Cl+3]([O-])([O-])O,IGNVMAYMUSHROE-UHFFFAOYSA-N,-0.2874113739044276,IGNVMAYMUSHROE,no_wikidata_match
,CHEMBL832395,N=C1CCC2CCCN12,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL185535,>,>,IC50,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,50.0,N=C1CCC2CCCN12,IGTGCXXJCCYMRS-UHFFFAOYSA-N,-0.3287026022519778,IGTGCXXJCCYMRS,no_wikidata_match
,CHEMBL3801317,CCCNC(=O)NCCC(O)c1cc(OC)ccc1N,,CHEMBL3797128,Medchemcomm,CHEMBL3799791,=,=,Inhibition,%,14.66,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,14.66,CCCNC(=O)NCCC(O)c1cc(OC)ccc1N,IHEOEGGWBHUMIV-UHFFFAOYSA-N,-0.6345034780277448,IHEOEGGWBHUMIV,no_wikidata_match
,CHEMBL934600,Cc1cccc2c1C(N)=NC(C1CCC1)N2,,CHEMBL1144726,J Med Chem,CHEMBL409050,=,=,IC50,nM,1200.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.2,Cc1cccc2c1C(N)=NC(C1CCC1)N2,IIVDXXYINPJHPU-UHFFFAOYSA-N,0.07835301995649997,IIVDXXYINPJHPU,no_wikidata_match
,CHEMBL832395,CC1CCN=C1N,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL359703,=,=,IC50,nM,1500.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.5,CC1CCN=C1N,IIZNRRGQKIIKRY-UHFFFAOYSA-N,0.6775210784226571,IIZNRRGQKIIKRY,no_wikidata_match
,CHEMBL701147,NC1=NCCOCC1,,CHEMBL1133982,Bioorg Med Chem Lett,CHEMBL330548,=,=,IC50,nM,14030.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,14.03,NC1=NCCOCC1,IJBIVIJNRYYPRZ-UHFFFAOYSA-N,-0.26253424142744997,IJBIVIJNRYYPRZ,no_wikidata_match
,CHEMBL833505,NC1=NCCOCC1,,CHEMBL1138708,Bioorg Med Chem Lett,CHEMBL330548,=,=,IC50,nM,11800.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,11.8,NC1=NCCOCC1,IJBIVIJNRYYPRZ-UHFFFAOYSA-N,-0.26253424142744997,IJBIVIJNRYYPRZ,no_wikidata_match
,CHEMBL832395,CC1CN=C(N)S1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL185505,>,>,IC50,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,50.0,CC1CN=C(N)S1,IKFLLHVVKJTHAH-UHFFFAOYSA-N,-0.06764438050734285,IKFLLHVVKJTHAH,no_wikidata_match
,CHEMBL2037692,CCN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,Outside typical range,CHEMBL2034871,J Med Chem,CHEMBL2036270,=,=,IC50,nM,493000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,493.0,CCN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,IKMZLQWBQYJRNA-KBGJBQQCSA-N,-0.9610213975331448,IKMZLQWBQYJRNA,no_wikidata_match
,CHEMBL2037692,CCN[C@H]1CC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,Outside typical range,CHEMBL2034871,J Med Chem,CHEMBL2036271,=,=,IC50,nM,155000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,155.0,CCN[C@H]1CC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,IKMZLQWBQYJRNA-ZGTDKVADSA-N,-0.9610213975331448,IKMZLQWBQYJRNA,no_wikidata_match
,CHEMBL701147,NC1=NC(CC[N+](=O)[O-])CCCC1,,CHEMBL1133982,Bioorg Med Chem Lett,CHEMBL315194,=,=,IC50,nM,152.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.152,NC1=NC(CC[N+](=O)[O-])CCCC1,ILALABPIKINZAM-UHFFFAOYSA-N,0.4461197229861539,ILALABPIKINZAM,no_wikidata_match
,CHEMBL701145,CCCCC1CCCCC(N)=N1.Cl,,CHEMBL1131333,J Med Chem,CHEMBL543514,=,=,IC50,nM,500.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.5,CCCCC1CCCCC(N)=N1.Cl,ILVCOOLKDRRADQ-UHFFFAOYSA-N,0.7933332903239307,ILVCOOLKDRRADQ,no_wikidata_match
,CHEMBL702708,COc1ccc(NC(C)=N)cc1.Cl,,CHEMBL1131040,J Med Chem,CHEMBL544093,>,>,Ki,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,50.0,COc1ccc(NC(C)=N)cc1.Cl,INIKKDINBKPEFE-UHFFFAOYSA-N,-0.45169728412791543,INIKKDINBKPEFE,no_wikidata_match
,CHEMBL702708,Br.Br.N/C(CF)=N\c1cccc(CO)c1,,CHEMBL1131040,J Med Chem,CHEMBL542433,=,=,Ki,nM,17000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,17.0,Br.Br.N/C(CF)=N\c1cccc(CO)c1,INZANJMSQUQVRU-UHFFFAOYSA-N,-0.4573813328921066,INZANJMSQUQVRU,no_wikidata_match
,CHEMBL4402005,Cc1cc(N)nc(CCc2cc(CCCN(C)C)cc(F)c2F)c1,,CHEMBL4400558,J Med Chem,CHEMBL4440481,=,=,Ki,nM,1312.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,nM,1312.0,Cc1cc(N)nc(CCc2cc(CCCN(C)C)cc(F)c2F)c1,IOUZWWFXRZKIKT-UHFFFAOYSA-N,-0.8345358591766251,IOUZWWFXRZKIKT,no_wikidata_match
,CHEMBL3801317,CC(=O)NCCC(=O)c1cc(Cl)ccc1N,,CHEMBL3797128,Medchemcomm,CHEMBL198595,=,=,Inhibition,%,19.7,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,19.7,CC(=O)NCCC(=O)c1cc(Cl)ccc1N,IPAYVHWGALPZME-UHFFFAOYSA-N,-0.9944000164532811,IPAYVHWGALPZME,no_wikidata_match
,CHEMBL829930,CCN(CC)c1nc(N)nc2c1NC(c1ccc(Cl)cc1)CN2,Outside typical range,CHEMBL1140327,J Med Chem,CHEMBL319722,=,=,IC50,nM,307400.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,307.4,CCN(CC)c1nc(N)nc2c1NC(c1ccc(Cl)cc1)CN2,IPHXEBOGNDNEFM-UHFFFAOYSA-N,-0.4620552709620696,IPHXEBOGNDNEFM,no_wikidata_match
,CHEMBL854445,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,,CHEMBL1138064,J Med Chem,CHEMBL214268,<,<,Inhibition,%,10.0,CHEMBL4481,"Nitric oxide synthase, inducible",Inhibition,%,10.0,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,IPKZCLGGYKRDES-ZDUSSCGKSA-N,-0.2589955694133,IPKZCLGGYKRDES,http://www.wikidata.org/entity/Q76414815
,CHEMBL1056358,CC1=CC2=NCC(C(=O)c3ccc(-c4ccccc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL564866,=,=,Activity,%,17.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,17.0,CC1=CC2=NCC(C(=O)c3ccc(-c4ccccc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,IQPTWKICXNWDNX-UHFFFAOYSA-N,-0.15389005346776333,IQPTWKICXNWDNX,no_wikidata_match
,CHEMBL1803809,COc1cnc(CSC)cc1OC,,CHEMBL1799930,Bioorg Med Chem Lett,CHEMBL1800524,<,>,IC50,nM,100000.0,CHEMBL4481,"Nitric oxide synthase, inducible",pIC50,,4.0,COc1cnc(CSC)cc1OC,IRHJIKNWYWYPQQ-UHFFFAOYSA-N,-0.7605458549389693,IRHJIKNWYWYPQQ,no_wikidata_match
,CHEMBL1763172,CCC(CCNC)Oc1cc(Cl)ccc1C#N.Cl,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762478,=,=,IC50,nM,3600.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,3.6,CCC(CCNC)Oc1cc(Cl)ccc1C#N.Cl,ISUTYHCEBNDJBQ-UHFFFAOYSA-N,-0.7046193107234777,ISUTYHCEBNDJBQ,no_wikidata_match
,CHEMBL1763069,CCC(CCNC)Oc1cc(Cl)ccc1C#N.Cl,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762478,=,=,IC50,nM,51.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.051,CCC(CCNC)Oc1cc(Cl)ccc1C#N.Cl,ISUTYHCEBNDJBQ-UHFFFAOYSA-N,-0.7046193107234777,ISUTYHCEBNDJBQ,no_wikidata_match
,CHEMBL4232401,O=C(/C=C/c1ccc(O)cc1)N[C@@H](Cc1ccccc1)C(=O)O,,CHEMBL4229389,Eur J Med Chem,CHEMBL4129190,=,=,IC50,nM,8450.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,8.45,O=C(/C=C/c1ccc(O)cc1)N[C@@H](Cc1ccccc1)C(=O)O,ITAXNYBCAOSKLC-KXKDPZRNSA-N,0.204614585644787,ITAXNYBCAOSKLC,no_wikidata_match
,CHEMBL702708,Br.Br.CC(=N)Nc1ccc(NN)cc1,,CHEMBL1131040,J Med Chem,CHEMBL543142,=,=,Ki,nM,4600.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,4.6,Br.Br.CC(=N)Nc1ccc(NN)cc1,ITQCHIHWHJVYDT-UHFFFAOYSA-N,-0.5764100269353143,ITQCHIHWHJVYDT,no_wikidata_match
,CHEMBL1056358,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccccc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL556284,=,=,Activity,%,73.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,73.0,CC1=CC2=NCC(C(=O)c3ccc(OCc4ccccc4)cc3)CN2C=C1.[O-][Cl+3]([O-])([O-])O,IVBOTEFNFBUXQB-UHFFFAOYSA-N,-0.27633060374012186,IVBOTEFNFBUXQB,no_wikidata_match
,CHEMBL701151,NC1=NC(C2CCCCC2)CCC1,,CHEMBL1131208,J Med Chem,CHEMBL7133,=,=,IC50,nM,8700.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,8.7,NC1=NC(C2CCCCC2)CCC1,IWONLBSAXYOQRL-UHFFFAOYSA-N,0.2979083557518385,IWONLBSAXYOQRL,no_wikidata_match
,CHEMBL1056358,CC1=CC=CC2=NCC(C(=O)c3ccc(-c4ccccc4)cc3)CN12.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL553054,=,=,Activity,%,86.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,86.0,CC1=CC=CC2=NCC(C(=O)c3ccc(-c4ccccc4)cc3)CN12.[O-][Cl+3]([O-])([O-])O,IXCPQZSCDNZAEV-UHFFFAOYSA-N,-0.28557889174273005,IXCPQZSCDNZAEV,no_wikidata_match
,CHEMBL4809865,CC(=N)NCCC(=O)c1cc(Cl)ccc1N,,CHEMBL4808198,Bioorg Med Chem,CHEMBL4872412,=,=,Inhibition,%,99.14,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,99.14,CC(=N)NCCC(=O)c1cc(Cl)ccc1N,IXGHZBUVQFQWAW-UHFFFAOYSA-N,-0.4017432099545938,IXGHZBUVQFQWAW,no_wikidata_match
,CHEMBL4809867,CC(=N)NCCC(=O)c1cc(Cl)ccc1N,,CHEMBL4808198,Bioorg Med Chem,CHEMBL4872412,=,=,IC50,nM,25600.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,25.6,CC(=N)NCCC(=O)c1cc(Cl)ccc1N,IXGHZBUVQFQWAW-UHFFFAOYSA-N,-0.4017432099545938,IXGHZBUVQFQWAW,no_wikidata_match
,CHEMBL833505,NC1=NCCNCC1,,CHEMBL1138708,Bioorg Med Chem Lett,CHEMBL361049,>,>,IC50,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,50.0,NC1=NCCNCC1,IXHBPEZYQPMRPN-UHFFFAOYSA-N,0.08195796620467499,IXHBPEZYQPMRPN,no_wikidata_match
,CHEMBL1955555,CCCCC(=O)N1N=C(c2ccccc2N)SC1(C)C,,CHEMBL1949563,Eur J Med Chem,CHEMBL1951516,=,=,Inhibition,%,39.05,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,39.05,CCCCC(=O)N1N=C(c2ccccc2N)SC1(C)C,IYFKSPCEPXUFAJ-UHFFFAOYSA-N,-0.4454565203304999,IYFKSPCEPXUFAJ,no_wikidata_match
,CHEMBL4346021,Cc1cc(N)nc2cc(-c3ccc(OCc4ccccn4)c(CN)c3)ccc12,,CHEMBL4342518,J Med Chem,CHEMBL4535045,=,=,Ki,nM,43900.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,43.9,Cc1cc(N)nc2cc(-c3ccc(OCc4ccccn4)c(CN)c3)ccc12,IYSGQZIVZRDDAE-UHFFFAOYSA-N,-0.849519107064375,IYSGQZIVZRDDAE,no_wikidata_match
,CHEMBL702708,CC(=N)Nc1ccc(CO)cc1.Cl,,CHEMBL1131040,J Med Chem,CHEMBL542431,>,>,Ki,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,50.0,CC(=N)Nc1ccc(CO)cc1.Cl,IZEBMAPUHDVFGJ-UHFFFAOYSA-N,-0.02040857940606924,IZEBMAPUHDVFGJ,no_wikidata_match
,CHEMBL1803809,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@@H]21.Cl,,CHEMBL1799930,Bioorg Med Chem Lett,CHEMBL1800346,=,=,Ki,nM,1.862,CHEMBL4481,"Nitric oxide synthase, inducible",pKi,,8.73,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@@H]21.Cl,IZIZKGZAEABSET-IEUZAGAGSA-N,0.6865062163081089,IZIZKGZAEABSET,no_wikidata_match
,CHEMBL2045839,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@@H]21.Cl,,CHEMBL2040724,Eur J Med Chem,CHEMBL1800346,=,=,Ki,nM,1.8,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,nM,1.8,C[C@H]1CC(N)=N[C@@H]2[C@H](Cl)[C@@H]21.Cl,IZIZKGZAEABSET-IEUZAGAGSA-N,0.6865062163081089,IZIZKGZAEABSET,no_wikidata_match
,CHEMBL877003,C[C@@H]1CC(N)=N[C@@H]2CCC[C@H]12,,CHEMBL1143520,Bioorg Med Chem Lett,CHEMBL191242,=,=,IC50,nM,15.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,15.0,C[C@@H]1CC(N)=N[C@@H]2CCC[C@H]12,JABSMABHPFQNPH-BWZBUEFSSA-N,0.8695102953176818,JABSMABHPFQNPH,no_wikidata_match
,CHEMBL877003,C[C@@H]1CC(N)=N[C@@H]2CCC[C@H]12,,CHEMBL1143520,Bioorg Med Chem Lett,CHEMBL191242,=,=,IC50,nM,9.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,9.0,C[C@@H]1CC(N)=N[C@@H]2CCC[C@H]12,JABSMABHPFQNPH-BWZBUEFSSA-N,0.8695102953176818,JABSMABHPFQNPH,no_wikidata_match
,CHEMBL877003,C[C@H]1CC(N)=N[C@H]2CCC[C@H]21,,CHEMBL1143520,Bioorg Med Chem Lett,CHEMBL433589,=,=,IC50,nM,133.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,133.0,C[C@H]1CC(N)=N[C@H]2CCC[C@H]21,JABSMABHPFQNPH-FXQIFTODSA-N,0.8695102953176818,JABSMABHPFQNPH,no_wikidata_match
,CHEMBL701145,CCC1CCCCN=C1N.Cl,,CHEMBL1131333,J Med Chem,CHEMBL554018,=,=,IC50,nM,1600.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.6,CCC1CCCCN=C1N.Cl,JAYRIVWAKATUQZ-UHFFFAOYSA-N,0.4049858509699181,JAYRIVWAKATUQZ,no_wikidata_match
,CHEMBL696859,CC(=N)NC[C@@H](F)CC[C@H](N)C(=O)O,,CHEMBL1148413,J Med Chem,CHEMBL171327,=,=,IC50,nM,2360.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,2.36,CC(=N)NC[C@@H](F)CC[C@H](N)C(=O)O,JCNDIEMMUWNKKT-BQBZGAKWSA-N,0.7187581406859859,JCNDIEMMUWNKKT,no_wikidata_match
,CHEMBL696859,CC(=N)NC[C@@H](F)CC[C@@H](N)C(=O)O,,CHEMBL1148413,J Med Chem,CHEMBL170864,=,=,IC50,nM,47800.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,47.8,CC(=N)NC[C@@H](F)CC[C@@H](N)C(=O)O,JCNDIEMMUWNKKT-NKWVEPMBSA-N,0.7187581406859859,JCNDIEMMUWNKKT,no_wikidata_match
,CHEMBL696860,CC(=N)NC[C@H](F)CC[C@@H](N)C(=O)O,,CHEMBL1148413,J Med Chem,CHEMBL173228,=,=,Inhibition,%,8.9,CHEMBL4481,"Nitric oxide synthase, inducible",Inhibition,%,8.9,CC(=N)NC[C@H](F)CC[C@@H](N)C(=O)O,JCNDIEMMUWNKKT-RNFRBKRXSA-N,0.7187581406859859,JCNDIEMMUWNKKT,no_wikidata_match
