activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL1023690,COc1ccc(N)c(-c2ccc(C(N)=O)[nH]2)c1,,CHEMBL1158377,Eur J Med Chem,CHEMBL559957,=,=,Inhibition,%,8.95,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,8.95,COc1ccc(N)c(-c2ccc(C(N)=O)[nH]2)c1,OTLKZLMHFSZTIF-UHFFFAOYSA-N,-0.3202369062927352,OTLKZLMHFSZTIF,no_wikidata_match
,CHEMBL1762844,O=C(O)c1c(F)c(F)c2c(O)n[nH]c2c1F,,CHEMBL1759883,Eur J Med Chem,CHEMBL1760087,=,=,Inhibition,%,42.0,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,42.0,O=C(O)c1c(F)c(F)c2c(O)n[nH]c2c1F,PUOLNPGFFZVJOI-UHFFFAOYSA-N,-0.7006662139210686,PUOLNPGFFZVJOI,no_wikidata_match
,CHEMBL1023690,Nc1ccccc1-c1ccc(C(=O)NC2CCCCC2)[nH]1,,CHEMBL1158377,Eur J Med Chem,CHEMBL564682,=,=,Inhibition,%,17.2,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,17.2,Nc1ccccc1-c1ccc(C(=O)NC2CCCCC2)[nH]1,PZBYUWGQJCVCSV-UHFFFAOYSA-N,-0.5923477031363665,PZBYUWGQJCVCSV,no_wikidata_match
,CHEMBL960400,CCOC(=O)C1CC(C(=O)c2ccccc2N)=NN1Cc1ccccc1,,CHEMBL1140983,Eur J Med Chem,CHEMBL515249,=,=,Inhibition,%,9.4,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,9.4,CCOC(=O)C1CC(C(=O)c2ccccc2N)=NN1Cc1ccccc1,QBYLGUXGNDYFDQ-UHFFFAOYSA-N,-0.6413756834996807,QBYLGUXGNDYFDQ,no_wikidata_match
,CHEMBL2415111,S=C1NC(/C=C/c2ccccc2)N2CCCCN12,,CHEMBL2412959,Bioorg Med Chem,CHEMBL2414855,=,=,Inhibition,%,10.0,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,10.0,S=C1NC(/C=C/c2ccccc2)N2CCCCN12,QONLZBXYYTWJNS-CMDGGOBGSA-N,-0.34662983643815565,QONLZBXYYTWJNS,no_wikidata_match
,CHEMBL2415113,S=C1NC(/C=C/c2ccccc2)N2CCCCN12,,CHEMBL2412959,Bioorg Med Chem,CHEMBL2414855,=,=,IC50,nM,29890.0,CHEMBL3051,"Nitric oxide synthase, inducible",IC50,uM,29.89,S=C1NC(/C=C/c2ccccc2)N2CCCCN12,QONLZBXYYTWJNS-CMDGGOBGSA-N,-0.34662983643815565,QONLZBXYYTWJNS,no_wikidata_match
,CHEMBL4232340,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C=CC(=O)C=C5CC[C@]43C)[C@@H]2C1,,CHEMBL4229384,Eur J Med Chem,CHEMBL4245460,=,=,IC50,nM,900.0,CHEMBL3051,"Nitric oxide synthase, inducible",IC50,uM,0.9,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C=CC(=O)C=C5CC[C@]43C)[C@@H]2C1,QTPMOLSZEQJLIF-IXNGEBPUSA-N,3.1929607394983615,QTPMOLSZEQJLIF,no_wikidata_match
,CHEMBL1762844,O=C(O)c1c(F)c(F)c(F)c2c(O)n[nH]c12,,CHEMBL1759883,Eur J Med Chem,CHEMBL1762730,=,=,Inhibition,%,40.7,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,40.7,O=C(O)c1c(F)c(F)c(F)c2c(O)n[nH]c12,SNYXREALRKREDK-UHFFFAOYSA-N,-0.7655468420215688,SNYXREALRKREDK,no_wikidata_match
,CHEMBL1023690,Nc1ccccc1-c1ccc(C(=O)NCc2ccccc2)[nH]1,,CHEMBL1158377,Eur J Med Chem,CHEMBL563067,=,=,Inhibition,%,28.11,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,28.11,Nc1ccccc1-c1ccc(C(=O)NCc2ccccc2)[nH]1,SWYSWYYWUHASKW-UHFFFAOYSA-N,-0.7110767654648272,SWYSWYYWUHASKW,no_wikidata_match
,CHEMBL1762844,COC(=O)c1c(F)c(F)c2c(O)n[nH]c2c1F,,CHEMBL1759883,Eur J Med Chem,CHEMBL1760088,=,=,Inhibition,%,46.2,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,46.2,COC(=O)c1c(F)c(F)c2c(O)n[nH]c2c1F,UBHDRNPGODZYKI-UHFFFAOYSA-N,-0.759933190812747,UBHDRNPGODZYKI,no_wikidata_match
,CHEMBL1023690,COc1ccc(N)c(-c2ccc(C(=O)NCc3ccccc3)[nH]2)c1,,CHEMBL1158377,Eur J Med Chem,CHEMBL560094,=,=,Inhibition,%,22.41,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,22.41,COc1ccc(N)c(-c2ccc(C(=O)NCc3ccccc3)[nH]2)c1,UMSOZMISHWWZIJ-UHFFFAOYSA-N,-0.7348443460858541,UMSOZMISHWWZIJ,no_wikidata_match
,CHEMBL960400,CCCCN1N=C(C(=O)c2cc(Cl)ccc2N)CC1C(=O)OCC,,CHEMBL1140983,Eur J Med Chem,CHEMBL472703,=,=,Inhibition,%,10.5,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,10.5,CCCCN1N=C(C(=O)c2cc(Cl)ccc2N)CC1C(=O)OCC,UUNLDULTKAVWAY-UHFFFAOYSA-N,-0.8588981998085496,UUNLDULTKAVWAY,no_wikidata_match
,CHEMBL1023690,CCCCNC(=O)c1ccc(-c2cc(Cl)ccc2N)[nH]1,,CHEMBL1158377,Eur J Med Chem,CHEMBL552976,=,=,Inhibition,%,3.33,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,3.33,CCCCNC(=O)c1ccc(-c2cc(Cl)ccc2N)[nH]1,UYPYPGRLEAJGOP-UHFFFAOYSA-N,-0.9050642793293747,UYPYPGRLEAJGOP,no_wikidata_match
,CHEMBL699604,CC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1127403,J Med Chem,CHEMBL11471,=,=,IC50,nM,2200.0,CHEMBL3051,"Nitric oxide synthase, inducible",IC50,uM,2.2,CC(=N)NCCC[C@H](N)C(=O)O,UYZFAUAYFLEHRC-LURJTMIESA-N,1.2523874916980668,UYZFAUAYFLEHRC,http://www.wikidata.org/entity/Q82938586
,CHEMBL1762844,CCOC(=O)c1c(F)c(F)c2c(O)n[nH]c2c1F,,CHEMBL1759883,Eur J Med Chem,CHEMBL1762729,=,=,Inhibition,%,53.5,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,53.5,CCOC(=O)c1c(F)c(F)c2c(O)n[nH]c2c1F,VMKMDHVIHPCFJH-UHFFFAOYSA-N,-0.9003753547236778,VMKMDHVIHPCFJH,no_wikidata_match
,CHEMBL2415111,Cc1ccc(C2NC(=S)N3CCCCN23)cc1,,CHEMBL2412959,Bioorg Med Chem,CHEMBL2414840,=,=,Inhibition,%,10.0,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,10.0,Cc1ccc(C2NC(=S)N3CCCCN23)cc1,VTGUDMRESLMOFN-UHFFFAOYSA-N,-0.9298994999391176,VTGUDMRESLMOFN,no_wikidata_match
,CHEMBL2415113,Cc1ccc(C2NC(=S)N3CCCCN23)cc1,,CHEMBL2412959,Bioorg Med Chem,CHEMBL2414840,=,=,IC50,nM,53230.0,CHEMBL3051,"Nitric oxide synthase, inducible",IC50,uM,53.23,Cc1ccc(C2NC(=S)N3CCCCN23)cc1,VTGUDMRESLMOFN-UHFFFAOYSA-N,-0.9298994999391176,VTGUDMRESLMOFN,no_wikidata_match
,CHEMBL960400,CCOC(=O)C1CC(C(=O)c2cc(OC)ccc2N)=NN1Cc1ccccc1,,CHEMBL1140983,Eur J Med Chem,CHEMBL475744,=,=,Inhibition,%,10.5,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,10.5,CCOC(=O)C1CC(C(=O)c2cc(OC)ccc2N)=NN1Cc1ccccc1,VTIFCHAIJVJUIJ-UHFFFAOYSA-N,-0.6670851442533999,VTIFCHAIJVJUIJ,no_wikidata_match
,CHEMBL1023690,COc1ccc(N)c(-c2ccc(C(=O)NC3CC3)[nH]2)c1,,CHEMBL1158377,Eur J Med Chem,CHEMBL560214,=,=,Inhibition,%,21.36,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,21.36,COc1ccc(N)c(-c2ccc(C(=O)NC3CC3)[nH]2)c1,VWMKDFUAGUOHNF-UHFFFAOYSA-N,-0.6872641081843249,VWMKDFUAGUOHNF,no_wikidata_match
,CHEMBL960400,CCOC(=O)C1CC(C(=O)c2cc(OC)ccc2N)=NN1CC,,CHEMBL1140983,Eur J Med Chem,CHEMBL444403,=,=,Inhibition,%,17.1,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,17.1,CCOC(=O)C1CC(C(=O)c2cc(OC)ccc2N)=NN1CC,WJNZPFQADWOQDT-UHFFFAOYSA-N,-0.5692590579243998,WJNZPFQADWOQDT,no_wikidata_match
,CHEMBL960400,CCOC(=O)C1CC(C(=O)c2cc(Cl)ccc2N)=NN1C,,CHEMBL1140983,Eur J Med Chem,CHEMBL515768,=,=,Inhibition,%,22.9,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,22.9,CCOC(=O)C1CC(C(=O)c2cc(Cl)ccc2N)=NN1C,XDEHCJPNZXIDBK-UHFFFAOYSA-N,-0.8834085882084379,XDEHCJPNZXIDBK,no_wikidata_match
,CHEMBL696856,CN(CCC[C@H](N)C(=O)O)C(=N)N,,CHEMBL1127683,J Med Chem,CHEMBL99636,=,=,Inhibition,%,89.0,CHEMBL3051,"Nitric oxide synthase, inducible",Inhibition,%,89.0,CN(CCC[C@H](N)C(=O)O)C(=N)N,XKCWNEVAXQCMGP-YFKPBYRVSA-N,0.7853232139711618,XKCWNEVAXQCMGP,http://www.wikidata.org/entity/Q27109412
,CHEMBL872049,CN(CCC[C@H](N)C(=O)O)C(=N)N,,CHEMBL1127683,J Med Chem,CHEMBL99636,=,=,Inhibition,%,33.0,CHEMBL3051,"Nitric oxide synthase, inducible",Inhibition,%,33.0,CN(CCC[C@H](N)C(=O)O)C(=N)N,XKCWNEVAXQCMGP-YFKPBYRVSA-N,0.7853232139711618,XKCWNEVAXQCMGP,http://www.wikidata.org/entity/Q27109412
,CHEMBL1762844,COC(=O)c1c(F)c(F)c(F)c2c(O)n[nH]c12,,CHEMBL1759883,Eur J Med Chem,CHEMBL1760089,=,=,Inhibition,%,49.6,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,49.6,COC(=O)c1c(F)c(F)c(F)c2c(O)n[nH]c12,XKTNADMOJGSBAQ-UHFFFAOYSA-N,-0.8209973113779236,XKTNADMOJGSBAQ,no_wikidata_match
,CHEMBL960400,CCOC(=O)C1CC(C(=O)c2cc(Cl)ccc2N)=NN1CC,,CHEMBL1140983,Eur J Med Chem,CHEMBL472702,=,=,Inhibition,%,14.7,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,14.7,CCOC(=O)C1CC(C(=O)c2cc(Cl)ccc2N)=NN1CC,XMDOWUFCHWYAEB-UHFFFAOYSA-N,-0.8711013587607815,XMDOWUFCHWYAEB,no_wikidata_match
,CHEMBL1762844,COC(=O)c1c(F)c(F)c2[nH]nc(O)c2c1F,,CHEMBL1759883,Eur J Med Chem,CHEMBL1762747,=,=,Inhibition,%,48.9,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,48.9,COC(=O)c1c(F)c(F)c2[nH]nc(O)c2c1F,XNMAPXWJCYWYBV-UHFFFAOYSA-N,-0.6964519410452764,XNMAPXWJCYWYBV,no_wikidata_match
,CHEMBL960400,CCOC(=O)C1CC(C(=O)c2ccccc2N)=NN1CC,,CHEMBL1140983,Eur J Med Chem,CHEMBL503511,=,=,Inhibition,%,-1.5,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,-1.5,CCOC(=O)C1CC(C(=O)c2ccccc2N)=NN1CC,XPCZPFAWOFSIIP-UHFFFAOYSA-N,-0.5750566562289856,XPCZPFAWOFSIIP,no_wikidata_match
,CHEMBL960400,CCCCn1nc(C(=O)c2ccccc2N)cc1C(=O)OCC,,CHEMBL1140983,Eur J Med Chem,CHEMBL522756,=,=,Inhibition,%,5.4,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,5.4,CCCCn1nc(C(=O)c2ccccc2N)cc1C(=O)OCC,YGFTUPRLBWXXFW-UHFFFAOYSA-N,-0.9826400612480566,YGFTUPRLBWXXFW,no_wikidata_match
,CHEMBL1046061,Fc1c(F)c(F)c2c(-c3ccccc3)n[nH]c2c1F,,CHEMBL1152545,Bioorg Med Chem,CHEMBL596549,=,=,Inhibition,%,37.0,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,37.0,Fc1c(F)c(F)c2c(-c3ccccc3)n[nH]c2c1F,ZOHAHOLLCJUXBD-UHFFFAOYSA-N,-0.8852597973672159,ZOHAHOLLCJUXBD,no_wikidata_match
,CHEMBL1023690,CNC(=O)c1ccc(-c2ccccc2N)[nH]1,,CHEMBL1158377,Eur J Med Chem,CHEMBL552928,=,=,Inhibition,%,32.68,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,32.68,CNC(=O)c1ccc(-c2ccccc2N)[nH]1,ZWZJFOWEEPGRLS-UHFFFAOYSA-N,-0.4409969491846998,ZWZJFOWEEPGRLS,no_wikidata_match
,CHEMBL1023690,CNC(=O)c1ccc(-c2cc(Cl)ccc2N)[nH]1,,CHEMBL1158377,Eur J Med Chem,CHEMBL550854,=,=,Inhibition,%,1.27,CHEMBL3051,"Nitric oxide synthase, inducible",INH,%,1.27,CNC(=O)c1ccc(-c2cc(Cl)ccc2N)[nH]1,ZYBVIUCTJJUXFS-UHFFFAOYSA-N,-0.8396379324495116,ZYBVIUCTJJUXFS,no_wikidata_match
